player_id,player_name,position,n_press,total,total_per_press
47ec1584-2245-2836-a706-e0835ffee601,"Andersson, Lias",C,135,3.2406078590431053,0.02400450265957856
34f46eb8-532d-889d-33f8-51b226bd083d,"Vecchione, Mike",F,174,3.2340092493686052,0.01858626005384256
98e46ae5-eff9-0b8e-979e-9310c0f4d553,"Jonsson-Fjallby, Axel",RW,120,3.23289615027473,0.02694080125228942
080a4b83-a144-5887-3f0e-084a2fbeb039,"Asselin, Samuel",F,148,3.196924375841006,0.021600840377304094
2dc963e5-038d-5671-aa35-9c6e6edec835,"Brisson, Brendan",F,251,3.1943869271483774,0.012726641144017439
1528eac5-8aa1-8745-fd3f-52cb7c35ab0d,"Seney, Brett",F,220,3.189189980658383,0.014496318093901742
c50ee147-78c1-e97c-f042-2810c51adffc,"Shaw, Mason",LW,60,3.1575899118689295,0.05262649853114883
561c6f7f-ceeb-36da-d6e4-f2586e2e8316,"Ostapchuk, Zack",C,246,3.1259688420792244,0.012707190414956196
91ecbdb7-a405-57e1-23d6-910efcb6de2a,"Butler, Cameron",RW,169,3.1076925872359644,0.01838871353394062
54c92034-9ece-4a76-ae9d-be434c2eef82,"Hain, Gavin",C,142,3.079112569802896,0.021683891336640112
e2214881-b6b0-b1c9-6e83-a6b289c4f33f,"Primeau, Mason",F,125,3.0209317701669676,0.02416745416133574
fd49836f-d5af-212e-d04d-32c44ef24a8e,"Sykora, Adam",F,183,3.0063367595431485,0.0164280697242795
4447229a-e693-b7a3-6bbe-f464ae9917c4,"Pyyhtia, Mikael",LW,149,3.0017280516480547,0.020145825849986945
d1a331a3-4e1a-510a-2fe8-8f36981fd3f4,"Turcotte, Alex",C,89,2.9942054824873487,0.03364275823019493
83cfcd84-1391-c9fa-11b5-d3ec86ed5781,"Erne, Adam",LW,96,2.978091930584893,0.03102179094359264
b2485777-a1f9-23e9-5c28-c99761cd10e2,"Grimaldi, Rocco",F,233,2.962945503141374,0.012716504305327784
3fa9dd4a-efae-a4f4-e00c-d5885556b815,"Meyers, Ben",C,66,2.959296413651228,0.04483782444926103
a23408ce-f1c0-03b6-d7ef-60da484f7212,"Nylander, Alexander",RW,97,2.948499467771711,0.03039690172960527
0ce6b03a-1c53-674c-856d-df3b6dbfd50d,"O'Reilly, Cal",C,265,2.9293225716643017,0.011054047440242647
40f7ce41-67aa-9b1e-4629-14ea33e8799f,"Cates, Jackson",F,197,2.909363091376708,0.014768340565364
ae3c26e4-6536-f078-6e78-8ca2db85def8,"Conacher, Cory",RW,172,2.877339137793271,0.01672871591740274
a7b49f9f-e2f6-f3c2-9e38-58a8cafb36e2,"Afanasyev, Egor",LW,204,2.8718989015773957,0.014077935792046057
a65308f1-5c3e-a5de-87e2-cead7d9f44a7,"Guenther, Dylan",RW,95,2.862355543493732,0.030130058352565596
321ccb94-26f9-bf52-17cf-db4a8b4d324d,"McCartney, Ben",F,108,2.790904232321183,0.02584170585482577
5c7cca9d-bfc2-3931-363d-daaebc4da409,"Willman, Maxwell",LW,158,2.759196523208022,0.017463269134227986
bce6bdea-4c8a-8917-a11b-59ecf9c30b51,"Gardner, Rhett",F,148,2.7446885194177613,0.018545192698768656
d1008d47-7d9a-b5ce-a5c4-11335e021805,"McKegg, Greg",F,182,2.7437666367161766,0.015075640861077893
64897768-18c0-5c24-3bc4-1137682f7c4f,"Felhaber, Tye",LW,181,2.7393970604379927,0.01513479038916018
9692be3e-1840-be44-346f-17fd56755724,"Henman, Luke",F,82,2.7268174611796963,0.03325387147780117
663df049-a045-0561-16e3-1db633a0723e,"Aston-Reese, Zachary",C,165,2.7228315313276545,0.016502009280773663
75fce25f-ab8f-4f02-2e5e-41faf5ad62ef,"Wouters, Chase",C,236,2.696471392963347,0.011425726241370114
ab2f8c0e-cfd3-c0ac-74f5-8164c48764b2,"Hodgson, Hayden",RW,87,2.678275726247442,0.030784778462614276
8cdcb61e-d733-bde6-a101-ef3140e48149,"L'Esperance, Joel",RW,219,2.6774429245338034,0.012225766778693166
7f835c52-5af6-f4e1-eff4-ebe21be0a4bb,"Denisenko, Grigori",F,216,2.6737964717488225,0.012378687369207511
acfdf636-4d25-0dad-fe9f-a31513941939,"Becker, Jack",F,104,2.6507876967124195,0.025488343237619417
472ae96c-4b00-987d-520b-b7574439702c,"Carpenter, Ryan",C,33,2.580951824160654,0.07821066133820165
1f96dae9-d63f-c6da-686b-351c8fc8c14c,"Day, Logan",D,212,2.568205654194092,0.012114177614123076
9deea627-59bf-c37e-d041-5160edc3ac73,"Boqvist, Jesper",C,102,2.55600212611786,0.02505884437370451
a855a24c-10d7-480c-5f02-f40cacd514f9,"Luff, Matt",RW,95,2.5496321223818983,0.026838232867177878
16639321-8e4f-7071-4f1a-276266715f99,"Peca, Matthew",C,141,2.549367853863864,0.018080623077048684
ad46103a-4d3e-9234-dee6-f970fd779e79,"Blidh, Anton",F,198,2.533893263751711,0.012797440726018744
06813969-3aca-1417-ec01-0de8fb823a64,"Benson, Tyler",RW,166,2.5181527547282485,0.015169594908001497
46121515-ed91-d0e4-56cf-d0aca14a8b5a,"Koepke, Cole",LW,121,2.4936543817267953,0.020608713898568557
7e9f0d8e-e3cb-c9d9-5986-30ccc588774a,"McLaughlin, Blake",F,64,2.491034232016106,0.038922409875251654
cf9158fc-30e9-680c-b9e5-b65717e1e000,"Czarnik, Austin",C,95,2.4903831377641197,0.02621455934488547
23033c23-8f41-970b-8423-7c1eef91ab38,"Ratcliffe, Isaac",LW,211,2.487651635415717,0.011789818177325674
912119f4-6991-e717-ea68-1137c057d277,"Vrana, Jakub",RW,104,2.4790714012955384,0.0238372250124571
8287ec3b-6cc4-cfd8-ded5-d59e0b7b60de,"Pavlychev, Nikita",C,58,2.4782539820266503,0.04272851693149397
30a82081-452f-1e14-177e-d25c40f895a3,"Beecher, John",C,64,2.4562092235846222,0.03837826911850972
5ca139e0-c1ce-a588-4a40-483273d8754c,"Smith, Nathan",C,171,2.443545980638758,0.014289742576834843
ff9b6097-e007-85c3-f8fb-f86935bcb875,"Pettersen, Mathias Emilio",LW,180,2.428702586264578,0.013492792145914322
6c78afc0-6490-5b83-db5f-7f87839dc862,"Hoelscher, Mitchell",C,58,2.417906934994724,0.04168805060335731
a2931977-2953-a366-84f6-402e39590fc9,"Melnick, Josh",C,178,2.389505395531682,0.013424187615346528
629d5563-2754-3120-3402-3b116164482f,"Bellows, Kieffer",LW,148,2.3792632553932074,0.01607610307698113
a6be81da-fbf0-100c-170a-9db635d86749,"Morelli, Mason",F,242,2.33336129954434,0.009641988841092314
195db92d-b85c-e1c2-0f7e-6f1cb57dde82,"Hudon, Charles",F,176,2.31044559331902,0.013127531780221706
9daae941-4f95-c94c-baf7-a520ad42785f,"Iskhakov, Ruslan",F,193,2.303277394091537,0.011934079762132318
6e63d926-1cb1-c092-8a03-de277ae4bf98,"Priskie, Chase",D,257,2.275347871763835,0.008853493664450719
b1e9d040-a917-bccd-657f-2da715dce2a5,"Madden, Tyler",F,223,2.269014795773519,0.010174954241136857
969d3085-fa53-17ab-7c5f-74979791c28c,"Maltsev, Mikhail",F,84,2.24546929168728,0.02673177728199143
15e46e6c-821c-e6ae-dc28-f161cd626ca5,"Brooks, Adam",C,101,2.2254240872437707,0.02203390185389872
6d2cb984-e1e6-a715-26d2-93a528bb379b,"Bjork, Anders",LW,124,2.207991327541739,0.0178063816737237
41c74b24-2875-6f45-d954-11ac6d6c410b,"Sutter, Brett",LW,136,2.1994847002398163,0.016172681619410413
9fe3605d-f4f9-9c7f-e12d-760d6cc2d387,"Jost, Tyson",C,52,2.158403047412965,0.04150775091178779
34f1d587-08e6-10f2-c48d-54fb50d3b881,"Firstov, Vladislav",F,30,2.1288012911302365,0.07096004303767454
93dd4a43-8051-720f-47cc-fa4250b969ed,"Cederqvist, Filip",LW,158,2.1159940086629674,0.013392367143436503
